,image_id,text,word_idx
39608,e04/e04-026/e04-026-00-02.png,the,39608
39609,e04/e04-026/e04-026-00-03.png,back,39609
39610,e04/e04-026/e04-026-00-04.png,firmly,39610
39611,e04/e04-026/e04-026-00-05.png,to,39611
39612,e04/e04-026/e04-026-00-06.png,the,39612
39614,e04/e04-026/e04-026-00-08.png,with,39614
39616,e04/e04-026/e04-026-01-01.png,driven,39616
39617,e04/e04-026/e04-026-01-02.png,from,39617
39619,e04/e04-026/e04-026-01-04.png,inside,39619
39620,e04/e04-026/e04-026-01-06.png,The,39620
39621,e04/e04-026/e04-026-01-07.png,footrest,39621
39623,e04/e04-026/e04-026-01-09.png,a,39623
39624,e04/e04-026/e04-026-02-00.png,piece,39624
39625,e04/e04-026/e04-026-02-01.png,of,39625
39626,e04/e04-026/e04-026-02-02.png,timber,39626
39627,e04/e04-026/e04-026-02-03.png,14,39627
39628,e04/e04-026/e04-026-02-04.png,in.,39628
39631,e04/e04-026/e04-026-02-07.png,about,39631
39632,e04/e04-026/e04-026-02-08.png,1/2,39632
39633,e04/e04-026/e04-026-02-09.png,in.,39633
39634,e04/e04-026/e04-026-03-00.png,by,39634
39635,e04/e04-026/e04-026-03-01.png,4,39635
39637,e04/e04-026/e04-026-03-03.png,attached,39637
39638,e04/e04-026/e04-026-03-04.png,to,39638
39639,e04/e04-026/e04-026-03-05.png,the,39639
39640,e04/e04-026/e04-026-03-06.png,front,39640
39641,e04/e04-026/e04-026-03-07.png,legs,39641
39643,e04/e04-026/e04-026-03-09.png,a,39643
39644,e04/e04-026/e04-026-03-10.png,pair,39644
39645,e04/e04-026/e04-026-04-00.png,of,39645
39646,e04/e04-026/e04-026-04-01.png,angle,39646
39648,e04/e04-026/e04-026-04-03.png,as,39648
39649,e04/e04-026/e04-026-04-04.png,shown,39649
39650,e04/e04-026/e04-026-04-05.png,in,39650
39651,e04/e04-026/e04-026-04-06.png,Fig.,39651
39653,e04/e04-026/e04-026-04-09.png,When,39653
39654,e04/e04-026/e04-026-04-10.png,determining,39654
39655,e04/e04-026/e04-026-05-00.png,the,39655
39656,e04/e04-026/e04-026-05-01.png,position,39656
39657,e04/e04-026/e04-026-05-02.png,of,39657
39658,e04/e04-026/e04-026-05-03.png,the,39658
39659,e04/e04-026/e04-026-05-04.png,footrest,39659
39660,e04/e04-026/e04-026-05-05.png,",",39660
39661,e04/e04-026/e04-026-05-06.png,do,39661
39663,e04/e04-026/e04-026-05-08.png,place,39663
39665,e04/e04-026/e04-026-05-10.png,near,39665
39666,e04/e04-026/e04-026-06-00.png,the,39666
39668,e04/e04-026/e04-026-06-02.png,to,39668
39670,e04/e04-026/e04-026-06-04.png,for,39670
39672,e04/e04-026/e04-026-06-06.png,growth,39672
39674,e04/e04-026/e04-026-06-08.png,baby's,39674
39676,e04/e04-030/e04-030-00-00.png,To,39676
39677,e04/e04-030/e04-030-00-01.png,complete,39677
39678,e04/e04-030/e04-030-00-02.png,the,39678
39679,e04/e04-030/e04-030-00-03.png,job,39679
39680,e04/e04-030/e04-030-00-04.png,",",39680
39681,e04/e04-030/e04-030-00-05.png,screw,39681
39682,e04/e04-030/e04-030-00-06.png,two,39682
39683,e04/e04-030/e04-030-00-07.png,fittings,39683
39684,e04/e04-030/e04-030-00-08.png,to,39684
39685,e04/e04-030/e04-030-00-09.png,the,39685
39686,e04/e04-030/e04-030-01-00.png,inside,39686
39687,e04/e04-030/e04-030-01-01.png,of,39687
39688,e04/e04-030/e04-030-01-02.png,the,39688
39689,e04/e04-030/e04-030-01-03.png,chair,39689
39690,e04/e04-030/e04-030-01-04.png,arms,39690
39692,e04/e04-030/e04-030-01-06.png,2,39692
39694,e04/e04-030/e04-030-01-08.png,in.,39694
39696,e04/e04-030/e04-030-01-10.png,the,39696
39697,e04/e04-030/e04-030-02-00.png,back,39697
39698,e04/e04-030/e04-030-02-01.png,to,39698
39699,e04/e04-030/e04-030-02-02.png,hold,39699
39700,e04/e04-030/e04-030-02-03.png,the,39700
39703,e04/e04-030/e04-030-02-06.png,harness,39703
39704,e04/e04-030/e04-030-02-08.png,These,39704
39705,e04/e04-030/e04-030-02-09.png,can,39705
39707,e04/e04-030/e04-030-03-00.png,made,39707
39708,e04/e04-030/e04-030-03-01.png,by,39708
39709,e04/e04-030/e04-030-03-02.png,shaping,39709
39711,e04/e04-030/e04-030-03-04.png,soldering,39711
39712,e04/e04-030/e04-030-03-05.png,two,39712
39714,e04/e04-030/e04-030-03-07.png,of,39714
39715,e04/e04-030/e04-030-03-08.png,stout,39715
39716,e04/e04-030/e04-030-04-00.png,wire,39716
39717,e04/e04-030/e04-030-04-01.png,as,39717
39718,e04/e04-030/e04-030-04-02.png,shown,39718
39719,e04/e04-030/e04-030-04-03.png,in,39719
39720,e04/e04-030/e04-030-04-04.png,Fig.,39720
39721,e04/e04-030/e04-030-04-05.png,6,39721
39722,e04/e04-030/e04-030-04-07.png,Make,39722
39723,e04/e04-030/e04-030-04-08.png,sure,39723
39724,e04/e04-030/e04-030-04-09.png,that,39724
39725,e04/e04-030/e04-030-04-10.png,these,39725
39726,e04/e04-030/e04-030-05-00.png,are,39726
39727,e04/e04-030/e04-030-05-01.png,well,39727
39729,e04/e04-030/e04-030-05-03.png,as,39729
39731,e04/e04-030/e04-030-05-05.png,will,39731
39732,e04/e04-030/e04-030-05-06.png,have,39732
39733,e04/e04-030/e04-030-05-07.png,to,39733
39734,e04/e04-030/e04-030-05-08.png,withstand,39734
39735,e04/e04-030/e04-030-06-00.png,considerable,39735
39736,e04/e04-030/e04-030-06-01.png,pulling,39736
39738,e04/e04-030/e04-030-06-03.png,the,39738
39740,e04/e04-030/e04-030-06-05.png,becomes,39740
39741,e04/e04-030/e04-030-06-06.png,older,39741
39742,e04/e04-034/e04-034-00-00.png,Punch,39742
39745,e04/e04-034/e04-034-00-03.png,nail,39745
39746,e04/e04-034/e04-034-00-04.png,and,39746
39747,e04/e04-034/e04-034-00-05.png,panel,39747
39748,e04/e04-034/e04-034-00-06.png,pin,39748
39749,e04/e04-034/e04-034-00-07.png,heads,39749
39750,e04/e04-034/e04-034-00-08.png,and,39750
39751,e04/e04-034/e04-034-00-09.png,fill,39751
39752,e04/e04-034/e04-034-00-10.png,the,39752
39754,e04/e04-034/e04-034-01-00.png,with,39754
39755,e04/e04-034/e04-034-01-01.png,plastic,39755
39756,e04/e04-034/e04-034-01-02.png,wood,39756
39758,e04/e04-034/e04-034-01-05.png,thoroughly,39758
39760,e04/e04-034/e04-034-01-07.png,the,39760
39761,e04/e04-034/e04-034-01-08.png,whole,39761
39762,e04/e04-034/e04-034-02-00.png,framework,39762
39764,e04/e04-034/e04-034-02-02.png,round,39764
39765,e04/e04-034/e04-034-02-03.png,off,39765
39768,e04/e04-034/e04-034-02-06.png,edges,39768
39769,e04/e04-034/e04-034-02-07.png,(,39769
39772,e04/e04-034/e04-034-02-10.png,the,39772
39774,e04/e04-034/e04-034-03-01.png,of,39774
39775,e04/e04-034/e04-034-03-02.png,the,39775
39776,e04/e04-034/e04-034-03-03.png,seat,39776
39777,e04/e04-034/e04-034-03-04.png,",",39777
39778,e04/e04-034/e04-034-03-05.png,feeding,39778
39779,e04/e04-034/e04-034-03-06.png,tray,39779
39780,e04/e04-034/e04-034-03-07.png,",",39780
39781,e04/e04-034/e04-034-03-08.png,etc,39781
39782,e04/e04-034/e04-034-03-09.png,),39782
39784,e04/e04-034/e04-034-03-12.png,the,39784
39785,e04/e04-034/e04-034-03-13.png,grain,39785
39786,e04/e04-034/e04-034-03-14.png,with,39786
39787,e04/e04-034/e04-034-03-15.png,a,39787
39789,e04/e04-034/e04-034-04-01.png,in,39789
39790,e04/e04-034/e04-034-04-02.png,the,39790
39791,e04/e04-034/e04-034-04-03.png,usual,39791
39792,e04/e04-034/e04-034-04-04.png,way,39792
39793,e04/e04-034/e04-034-04-05.png,and,39793
39794,e04/e04-034/e04-034-04-06.png,paint,39794
39795,e04/e04-034/e04-034-04-07.png,the,39795
39796,e04/e04-034/e04-034-04-08.png,frame,39796
39797,e04/e04-034/e04-034-04-09.png,in,39797
39798,e04/e04-034/e04-034-05-00.png,a,39798
39799,e04/e04-034/e04-034-05-01.png,suitable,39799
39801,e04/e04-034/e04-034-05-03.png,shade,39801
39802,e04/e04-034/e04-034-05-04.png,",",39802
39803,e04/e04-034/e04-034-05-05.png,using,39803
39805,e04/e04-034/e04-034-05-07.png,contrasting,39805
39806,e04/e04-034/e04-034-05-08.png,colour,39806
39807,e04/e04-034/e04-034-06-00.png,for,39807
39809,e04/e04-034/e04-034-06-02.png,seat,39809
39811,e04/e04-034/e04-034-06-04.png,the,39811
39812,e04/e04-034/e04-034-06-05.png,back,39812
39813,e04/e04-034/e04-034-06-06.png,which,39813
39814,e04/e04-034/e04-034-06-07.png,can,39814
39815,e04/e04-034/e04-034-06-08.png,be,39815
39816,e04/e04-034/e04-034-06-09.png,decorated,39816
39817,e04/e04-034/e04-034-06-10.png,with,39817
39818,e04/e04-034/e04-034-07-00.png,a,39818
39819,e04/e04-034/e04-034-07-01.png,suitable,39819
39820,e04/e04-034/e04-034-07-02.png,nursery,39820
39822,e04/e04-038/e04-038-00-00.png,Avoid,39822
39823,e04/e04-038/e04-038-00-01.png,using,39823
39824,e04/e04-038/e04-038-00-02.png,lead-based,39824
39825,e04/e04-038/e04-038-00-03.png,paint,39825
39826,e04/e04-038/e04-038-00-04.png,as,39826
39827,e04/e04-038/e04-038-00-05.png,this,39827
39829,e04/e04-038/e04-038-00-07.png,prove,39829
39830,e04/e04-038/e04-038-00-08.png,poisonous,39830
39831,e04/e04-038/e04-038-01-00.png,if,39831
39832,e04/e04-038/e04-038-01-01.png,junior,39832
39833,e04/e04-038/e04-038-01-02.png,decides,39833
39834,e04/e04-038/e04-038-01-03.png,to,39834
39836,e04/e04-038/e04-038-01-05.png,the,39836
39837,e04/e04-038/e04-038-01-06.png,chair,39837
39838,e04/e04-038/e04-038-01-08.png,Finally,39838
39839,e04/e04-038/e04-038-01-09.png,",",39839
39840,e04/e04-038/e04-038-01-10.png,it,39840
39842,e04/e04-038/e04-038-01-12.png,as,39842
39844,e04/e04-038/e04-038-02-00.png,to,39844
39845,e04/e04-038/e04-038-02-01.png,cover,39845
39846,e04/e04-038/e04-038-02-02.png,the,39846
39847,e04/e04-038/e04-038-02-03.png,footrest,39847
39848,e04/e04-038/e04-038-02-04.png,with,39848
39849,e04/e04-038/e04-038-02-05.png,rubber,39849
39850,e04/e04-038/e04-038-02-06.png,or,39850
39851,e04/e04-038/e04-038-02-07.png,any,39851
39852,e04/e04-038/e04-038-02-08.png,such,39852
39853,e04/e04-038/e04-038-02-09.png,protective,39853
39855,e04/e04-038/e04-038-03-01.png,that,39855
39856,e04/e04-038/e04-038-03-02.png,might,39856
39857,e04/e04-038/e04-038-03-03.png,be,39857
39858,e04/e04-038/e04-038-03-04.png,available,39858
39859,e04/e04-038/e04-038-03-05.png,as,39859
39860,e04/e04-038/e04-038-03-06.png,otherwise,39860
39861,e04/e04-038/e04-038-03-07.png,the,39861
39862,e04/e04-038/e04-038-04-00.png,paint,39862
39863,e04/e04-038/e04-038-04-01.png,would,39863
39864,e04/e04-038/e04-038-04-02.png,soon,39864
39865,e04/e04-038/e04-038-04-03.png,be,39865
39866,e04/e04-038/e04-038-04-04.png,scratched,39866
39867,e04/e04-038/e04-038-04-05.png,off,39867
39869,e04/e04-038/e04-038-05-01.png,J.H.P.,39869
39870,e04/e04-038/e04-038-05-02.png,),39870
39872,e04/e04-038/e04-038-05-04.png,your,39872
39874,e04/e04-038/e04-038-05-06.png,boat,39874
39875,e04/e04-038/e04-038-05-07.png,is,39875
39876,e04/e04-038/e04-038-05-08.png,a,39876
39877,e04/e04-038/e04-038-05-09.png,most,39877
39879,e04/e04-038/e04-038-06-01.png,and,39879
39881,e04/e04-038/e04-038-06-03.png,project,39881
39882,e04/e04-043/e04-043-00-00.png,Here,39882
39884,e04/e04-043/e04-043-00-02.png,the,39884
39885,e04/e04-043/e04-043-00-03.png,plans,39885
39886,e04/e04-043/e04-043-00-04.png,of,39886
39887,e04/e04-043/e04-043-00-05.png,a,39887
39888,e04/e04-043/e04-043-00-06.png,very,39888
39890,e04/e04-043/e04-043-00-08.png,little,39890
39891,e04/e04-043/e04-043-01-00.png,rowing,39891
39892,e04/e04-043/e04-043-01-01.png,dinghy,39892
39893,e04/e04-043/e04-043-01-02.png,many,39893
39894,e04/e04-043/e04-043-01-03.png,of,39894
39895,e04/e04-043/e04-043-01-04.png,which,39895
39896,e04/e04-043/e04-043-01-05.png,I,39896
39899,e04/e04-043/e04-043-01-08.png,and,39899
39900,e04/e04-043/e04-043-02-00.png,sold,39900
39901,e04/e04-043/e04-043-02-02.png,It,39901
39904,e04/e04-043/e04-043-02-05.png,designed,39904
39905,e04/e04-043/e04-043-02-06.png,for,39905
39906,e04/e04-043/e04-043-02-07.png,simplicity,39906
39907,e04/e04-043/e04-043-02-08.png,in,39907
39908,e04/e04-043/e04-043-03-00.png,construction,39908
39909,e04/e04-043/e04-043-03-01.png,",",39909
39910,e04/e04-043/e04-043-03-02.png,cheapness,39910
39911,e04/e04-043/e04-043-03-03.png,and,39911
39912,e04/e04-043/e04-043-03-04.png,lightness,39912
39914,e04/e04-043/e04-043-03-06.png,weight,39914
39915,e04/e04-043/e04-043-03-07.png,",",39915
39916,e04/e04-043/e04-043-04-00.png,and,39916
39919,e04/e04-043/e04-043-04-03.png,8,39919
39920,e04/e04-043/e04-043-04-04.png,ft.,39920
39921,e04/e04-043/e04-043-04-05.png,by,39921
39922,e04/e04-043/e04-043-04-06.png,4,39922
39923,e04/e04-043/e04-043-04-07.png,ft.,39923
39925,e04/e04-043/e04-043-05-00.png,weighs,39925
39926,e04/e04-043/e04-043-05-01.png,only,39926
39928,e04/e04-043/e04-043-05-03.png,lb.,39928
39931,e04/e04-043/e04-043-05-06.png,carry,39931
39932,e04/e04-043/e04-043-05-07.png,three,39932
39933,e04/e04-043/e04-043-05-08.png,people,39933
39934,e04/e04-043/e04-043-06-00.png,and,39934
39935,e04/e04-043/e04-043-06-01.png,an,39935
39938,e04/e04-043/e04-043-06-04.png,with,39938
39940,e04/e04-043/e04-043-06-06.png,comfortable,39940
39941,e04/e04-043/e04-043-07-00.png,margin,39941
39942,e04/e04-043/e04-043-07-01.png,of,39942
39944,e04/e04-052/e04-052-00-00.png,For,39944
39945,e04/e04-052/e04-052-00-01.png,instance,39945
39947,e04/e04-052/e04-052-00-03.png,in,39947
39948,e04/e04-052/e04-052-00-04.png,Canada,39948
39950,e04/e04-052/e04-052-00-06.png,use,39950
39951,e04/e04-052/e04-052-00-07.png,galvanised,39951
39952,e04/e04-052/e04-052-00-08.png,nails,39952
39953,e04/e04-052/e04-052-01-00.png,in,39953
39954,e04/e04-052/e04-052-01-01.png,place,39954
39955,e04/e04-052/e04-052-01-02.png,of,39955
39956,e04/e04-052/e04-052-01-03.png,screws,39956
39958,e04/e04-052/e04-052-01-06.png,just,39958
39959,e04/e04-052/e04-052-01-07.png,bend,39959
39960,e04/e04-052/e04-052-01-08.png,them,39960
39961,e04/e04-052/e04-052-01-09.png,over,39961
39962,e04/e04-052/e04-052-01-10.png,and,39962
39963,e04/e04-052/e04-052-01-11.png,clamp,39963
39964,e04/e04-052/e04-052-02-00.png,firmly,39964
39965,e04/e04-052/e04-052-02-01.png,by,39965
39966,e04/e04-052/e04-052-02-02.png,using,39966
39968,e04/e04-052/e04-052-02-04.png,hammer,39968
39969,e04/e04-052/e04-052-02-05.png,on,39969
39970,e04/e04-052/e04-052-02-06.png,each,39970
39971,e04/e04-052/e04-052-02-07.png,side,39971
39972,e04/e04-052/e04-052-02-09.png,Over,39972
39973,e04/e04-052/e04-052-02-10.png,here,39973
39974,e04/e04-052/e04-052-02-11.png,I,39974
39975,e04/e04-052/e04-052-02-12.png,'ve,39975
39976,e04/e04-052/e04-052-03-00.png,always,39976
39978,e04/e04-052/e04-052-03-02.png,brass,39978
39979,e04/e04-052/e04-052-03-03.png,screws,39979
39980,e04/e04-052/e04-052-03-04.png,",",39980
39981,e04/e04-052/e04-052-03-05.png,which,39981
39982,e04/e04-052/e04-052-03-06.png,are,39982
39983,e04/e04-052/e04-052-03-07.png,more,39983
39985,e04/e04-052/e04-052-03-10.png,The,39985
39986,e04/e04-052/e04-052-03-11.png,first,39986
39987,e04/e04-052/e04-052-04-00.png,job,39987
39988,e04/e04-052/e04-052-04-01.png,is,39988
39989,e04/e04-052/e04-052-04-02.png,to,39989
39990,e04/e04-052/e04-052-04-03.png,make,39990
39991,e04/e04-052/e04-052-04-04.png,your,39991
39992,e04/e04-052/e04-052-04-05.png,moulds,39992
39993,e04/e04-052/e04-052-04-07.png,In,39993
39994,e04/e04-052/e04-052-04-08.png,Fig.,39994
39995,e04/e04-052/e04-052-04-09.png,1,39995
39996,e04/e04-052/e04-052-04-10.png,it,39996
39997,e04/e04-052/e04-052-04-11.png,quotes,39997
39999,e04/e04-052/e04-052-04-13.png,in.,39999
40003,e04/e04-052/e04-052-05-01.png,to,40003
40004,e04/e04-052/e04-052-05-02.png,save,40004
40005,e04/e04-052/e04-052-05-03.png,money,40005
40007,e04/e04-052/e04-052-05-05.png,scrap,40007
40009,e04/e04-052/e04-052-05-07.png,be,40009
40010,e04/e04-052/e04-052-05-08.png,used,40010
40012,e04/e04-052/e04-052-05-10.png,and,40012
40014,e04/e04-052/e04-052-05-12.png,this,40014
40015,e04/e04-052/e04-052-06-00.png,is,40015
40017,e04/e04-052/e04-052-06-02.png,and,40017
40018,e04/e04-052/e04-052-06-03.png,glued,40018
40020,e04/e04-052/e04-052-06-05.png,strongly,40020
40021,e04/e04-052/e04-052-06-06.png,",",40021
40022,e04/e04-052/e04-052-06-07.png,it,40022
40023,e04/e04-052/e04-052-06-08.png,may,40023
40024,e04/e04-052/e04-052-06-09.png,be,40024
40025,e04/e04-052/e04-052-06-10.png,marked,40025
40026,e04/e04-052/e04-052-07-00.png,and,40026
40028,e04/e04-052/e04-052-07-02.png,to,40028
40029,e04/e04-052/e04-052-07-03.png,shape,40029
40030,e04/e04-052/e04-052-07-04.png,later,40030
40031,e04/e04-058/e04-058-00-00.png,If,40031
40032,e04/e04-058/e04-058-00-01.png,you,40032
40033,e04/e04-058/e04-058-00-02.png,do,40033
40034,e04/e04-058/e04-058-00-03.png,not,40034
40035,e04/e04-058/e04-058-00-04.png,have,40035
40036,e04/e04-058/e04-058-00-05.png,a,40036
40038,e04/e04-058/e04-058-00-07.png,floor,40038
40039,e04/e04-058/e04-058-00-08.png,on,40039
40041,e04/e04-058/e04-058-00-10.png,to,40041
40042,e04/e04-058/e04-058-00-11.png,anchor,40042
40043,e04/e04-058/e04-058-01-00.png,the,40043
40044,e04/e04-058/e04-058-01-01.png,moulds,40044
40045,e04/e04-058/e04-058-01-02.png,",",40045
40046,e04/e04-058/e04-058-01-03.png,make,40046
40047,e04/e04-058/e04-058-01-04.png,a,40047
40049,e04/e04-058/e04-058-01-06.png,of,40049
40050,e04/e04-058/e04-058-01-07.png,rough,40050
40052,e04/e04-058/e04-058-01-09.png,as,40052
40054,e04/e04-058/e04-058-01-11.png,in,40054
40055,e04/e04-058/e04-058-02-00.png,Fig.,40055
40057,e04/e04-058/e04-058-02-03.png,The,40057
40059,e04/e04-058/e04-058-02-05.png,idea,40059
40060,e04/e04-058/e04-058-02-06.png,is,40060
40061,e04/e04-058/e04-058-02-07.png,to,40061
40062,e04/e04-058/e04-058-02-08.png,have,40062
40063,e04/e04-058/e04-058-02-09.png,the,40063
40065,e04/e04-058/e04-058-02-11.png,standing,40065
40066,e04/e04-058/e04-058-02-12.png,as,40066
40067,e04/e04-058/e04-058-03-00.png,rigid,40067
40068,e04/e04-058/e04-058-03-01.png,as,40068
40070,e04/e04-058/e04-058-03-03.png,",",40070
40072,e04/e04-058/e04-058-03-05.png,it,40072
40073,e04/e04-058/e04-058-03-06.png,is,40073
40074,e04/e04-058/e04-058-03-07.png,on,40074
40077,e04/e04-058/e04-058-03-10.png,will,40077
40078,e04/e04-058/e04-058-03-11.png,be,40078
40079,e04/e04-058/e04-058-03-12.png,building,40079
40080,e04/e04-058/e04-058-04-00.png,and,40080
40081,e04/e04-058/e04-058-04-01.png,shaping,40081
40082,e04/e04-058/e04-058-04-02.png,your,40082
40083,e04/e04-058/e04-058-04-03.png,little,40083
40084,e04/e04-058/e04-058-04-04.png,craft,40084
40085,e04/e04-058/e04-058-04-05.png,",",40085
40086,e04/e04-058/e04-058-04-06.png,upside-down,40086
40087,e04/e04-058/e04-058-04-08.png,For,40087
40088,e04/e04-058/e04-058-04-09.png,cheapness,40088
40089,e04/e04-058/e04-058-05-00.png,I,40089
40090,e04/e04-058/e04-058-05-01.png,recommend,40090
40091,e04/e04-058/e04-058-05-02.png,using,40091
40094,e04/e04-058/e04-058-05-05.png,Plywood,40094
40095,e04/e04-058/e04-058-05-06.png,from,40095
40096,e04/e04-058/e04-058-05-07.png,British,40096
40097,e04/e04-058/e04-058-06-00.png,Columbia,40097
40098,e04/e04-062/e04-062-00-00.png,This,40098
40099,e04/e04-062/e04-062-00-01.png,is,40099
40100,e04/e04-062/e04-062-00-02.png,hot,40100
40101,e04/e04-062/e04-062-00-03.png,pressed,40101
40102,e04/e04-062/e04-062-00-04.png,and,40102
40103,e04/e04-062/e04-062-00-05.png,resin,40103
40104,e04/e04-062/e04-062-00-06.png,bonded,40104
40105,e04/e04-062/e04-062-00-07.png,to,40105
40106,e04/e04-062/e04-062-00-08.png,ensure,40106
40107,e04/e04-062/e04-062-01-00.png,a,40107
40108,e04/e04-062/e04-062-01-01.png,permanently,40108
40109,e04/e04-062/e04-062-01-02.png,water,40109
40110,e04/e04-062/e04-062-01-03.png,proof,40110
40111,e04/e04-062/e04-062-01-04.png,glue,40111
40112,e04/e04-062/e04-062-01-05.png,line,40112
40113,e04/e04-062/e04-062-01-07.png,Be,40113
40115,e04/e04-062/e04-062-01-09.png,to,40115
40116,e04/e04-062/e04-062-02-00.png,see,40116
40117,e04/e04-062/e04-062-02-01.png,that,40117
40118,e04/e04-062/e04-062-02-02.png,the,40118
40119,e04/e04-062/e04-062-02-03.png,edge,40119
40120,e04/e04-062/e04-062-02-04.png,bears,40120
40121,e04/e04-062/e04-062-02-05.png,the,40121
40122,e04/e04-062/e04-062-02-06.png,mark,40122
40124,e04/e04-062/e04-062-02-08.png,P.M.B.C.,40124
40125,e04/e04-062/e04-062-02-09.png,Exterior,40125
40126,e04/e04-062/e04-062-03-00.png,This,40126
40127,e04/e04-062/e04-062-03-01.png,may,40127
40128,e04/e04-062/e04-062-03-02.png,be,40128
40129,e04/e04-062/e04-062-03-03.png,bought,40129
40130,e04/e04-062/e04-062-03-04.png,at,40130
40131,e04/e04-062/e04-062-03-05.png,any,40131
40133,e04/e04-062/e04-062-03-07.png,timber,40133
40134,e04/e04-062/e04-062-03-08.png,merchants,40134
40136,e04/e04-062/e04-062-04-01.png,transoms,40136
40138,e04/e04-062/e04-062-04-03.png,be,40138
40139,e04/e04-062/e04-062-04-04.png,made,40139
40140,e04/e04-062/e04-062-04-05.png,of,40140
40141,e04/e04-062/e04-062-04-06.png,any,40141
40142,e04/e04-062/e04-062-04-07.png,sound,40142
40143,e04/e04-062/e04-062-04-08.png,five-ply,40143
40145,e04/e04-062/e04-062-05-01.png,of,40145
40146,e04/e04-062/e04-062-05-02.png,the,40146
40147,e04/e04-062/e04-062-05-03.png,same,40147
40148,e04/e04-062/e04-062-05-04.png,make,40148
40149,e04/e04-062/e04-062-05-05.png,",",40149
40151,e04/e04-062/e04-062-05-07.png,oak,40151
40152,e04/e04-062/e04-062-05-08.png,or,40152
40153,e04/e04-062/e04-062-05-09.png,mahogany,40153
40154,e04/e04-062/e04-062-05-11.png,For,40154
40156,e04/e04-062/e04-062-06-00.png,last,40156
40157,e04/e04-062/e04-062-06-01.png,one,40157
40158,e04/e04-062/e04-062-06-02.png,I,40158
40159,e04/e04-062/e04-062-06-03.png,made,40159
40160,e04/e04-062/e04-062-06-04.png,",",40160
40161,e04/e04-062/e04-062-06-05.png,I,40161
40162,e04/e04-062/e04-062-06-06.png,used,40162
40163,e04/e04-062/e04-062-06-07.png,the,40163
40164,e04/e04-062/e04-062-06-08.png,two,40164
40165,e04/e04-062/e04-062-06-09.png,flaps,40165
40166,e04/e04-062/e04-062-06-10.png,from,40166
40167,e04/e04-062/e04-062-06-11.png,an,40167
40169,e04/e04-062/e04-062-07-00.png,mahogany,40169
